"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,822170,2023000794920,18468.0,2023008221701,40832,1,1,18630.0,2,2,31,6,2,200,4,498,6,63,1,10,89000,1,11
2023,202301,822494,2023000826130,23814.0,2023008224941,41132,1,1,23814.0,0,1,36,6,1,100,0,0,10,101,1,10,165000,1,11
2023,202301,822494,2023000826130,23814.0,2023008224941,41132,1,2,23652.0,0,1,37,6,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,822656,2023000844442,13122.0,2023008226561,10332,1,1,13122.0,0,2,51,6,1,100,0,0,10,101,1,10,0,1,11
2023,202301,822818,2023000863151,11826.0,2023008228181,10232,1,1,11826.0,1,1,51,6,1,100,0,0,6,65,1,10,12000,1,11
2023,202301,822980,2023000882230,20898.0,2023008229801,40232,1,1,20898.0,1,2,39,4,5,500,0,0,10,101,1,10,0,1,11
2023,202301,823304,2023000919146,4536.0,2023008233041,40332,1,1,4536.0,1,1,56,1,1,100,0,0,6,63,1,10,82000,2,20
2023,202301,823304,2023000919146,4536.0,2023008233041,40332,1,2,5022.0,1,2,54,1,1,100,0,0,6,65,1,10,43000,1,11
2023,202301,823304,2023000919146,4536.0,2023008233041,40332,1,3,5994.0,0,1,27,6,1,100,0,0,6,63,1,10,38000,1,11
2023,202301,823628,2023000951156,11664.0,2023008236281,10132,1,1,11664.0,0,1,58,1,1,100,0,0,6,65,1,10,92000,1,11
2023,202301,823628,2023000951156,11664.0,2023008236281,10132,1,2,10206.0,0,2,63,1,3,361,0,0,6,63,1,10,72000,1,11
2023,202301,823790,2023000970142,19278.0,2023008237901,20032,1,1,19116.0,3,2,37,1,1,100,0,0,6,64,1,10,32500,1,11
2023,202301,823790,2023000970142,19278.0,2023008237901,20032,1,2,33696.0,3,1,45,1,1,100,4,450,6,63,1,10,142000,1,11
2023,202301,823952,2023000987555,6156.0,2023008239521,40232,1,1,5994.0,3,2,49,6,1,100,0,0,8,81,1,10,14000,1,11
2023,202301,824438,2023001046111,28512.0,2023008244381,10132,1,1,28350.0,3,1,34,1,6,691,0,0,6,63,1,10,20000,1,11
2023,202301,824438,2023001046111,28512.0,2023008244381,10132,1,2,20250.0,3,2,31,1,6,691,0,0,6,63,1,10,21000,1,11
2023,202301,824924,2023001101847,8910.0,2023008249241,10132,1,1,8748.0,0,2,56,4,5,500,0,0,11,114,1,10,60000,1,11
2023,202301,825248,2023001141867,9234.0,2023008252481,30032,1,1,9396.0,1,2,52,1,1,100,0,0,10,101,1,10,2100,1,11
2023,202301,825248,2023001141867,9234.0,2023008252481,30032,1,2,14256.0,1,1,53,1,8,826,1,100,10,101,1,10,98000,1,11
2023,202301,825410,2023001161090,55890.0,2023008254101,20032,1,1,55728.0,0,1,30,2,1,100,0,0,6,64,1,10,130000,1,11
2023,202301,825734,2023001196634,16038.0,2023008257341,41332,1,1,16038.0,0,1,61,4,1,100,0,0,11,116,1,10,120000,1,13
2023,202301,825896,2023001215374,33048.0,2023008258961,10232,1,1,33048.0,0,1,59,3,1,100,0,0,3,30,1,12,10000,1,11
2023,202301,826220,2023001255359,7452.0,2023008262201,40532,1,1,7452.0,2,1,46,1,8,826,1,100,11,114,1,10,85000,1,11
2023,202301,826220,2023001255359,7452.0,2023008262201,40532,1,2,7776.0,2,2,43,1,6,600,0,0,11,115,1,10,115000,1,11
2023,202301,826382,2023001274712,9396.0,2023008263821,30032,1,2,8910.0,0,1,61,1,1,100,0,0,6,64,1,10,65000,1,11
2023,202301,826544,2023001292310,40338.0,2023008265441,40432,1,1,40338.0,0,2,55,1,7,700,1,100,6,63,1,12,30000,1,11
2023,202301,826544,2023001292310,40338.0,2023008265441,40432,1,2,40338.0,0,1,58,1,7,700,3,300,6,63,1,10,27000,1,11
2023,202301,826706,2023001309383,16362.0,2023008267061,41532,1,2,17982.0,1,1,59,1,1,100,0,0,11,114,1,10,49000,1,11
2023,202301,826706,2023001309383,16362.0,2023008267061,41532,1,3,19440.0,0,1,23,6,8,826,1,100,6,65,1,10,23000,1,11
2023,202301,826868,2023001330382,21222.0,2023008268681,41132,1,1,21222.0,0,1,57,1,1,100,0,0,11,115,1,10,562000,1,11
2023,202301,826868,2023001330382,21222.0,2023008268681,41132,1,2,24300.0,0,2,54,1,1,100,0,0,10,101,1,10,125000,1,11
2023,202301,827030,2023001352694,12312.0,2023008270301,10232,1,2,16524.0,0,2,52,4,1,100,0,0,7,71,1,10,60000,1,11
2023,202301,827192,2023001371882,11340.0,2023008271921,20032,1,1,11502.0,1,2,32,1,8,802,0,0,10,101,1,10,40000,1,11
2023,202301,827192,2023001371882,11340.0,2023008271921,20032,1,2,15714.0,1,1,34,1,1,100,0,0,11,114,1,10,40000,2,20
2023,202301,827354,2023001387856,5184.0,2023008273541,41532,1,1,5184.0,1,1,58,1,1,100,0,0,10,101,1,10,115000,1,11
2023,202301,827354,2023001387856,5184.0,2023008273541,41532,1,3,6642.0,0,1,28,6,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,827516,2023001406828,21708.0,2023008275161,20032,1,1,21708.0,0,2,63,1,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,827678,2023001424231,41958.0,2023008276781,40332,1,2,82458.0,0,1,32,6,2,200,0,0,6,63,1,10,69000,1,11
2023,202301,827840,2023001442167,74682.0,2023008278401,41232,1,1,74520.0,0,1,26,6,1,100,0,0,10,101,1,10,115000,1,11
2023,202301,828326,2023010070865,3564.0,2023008283261,70133,4,1,3564.0,0,2,20,6,1,100,0,0,7,71,1,10,5000,1,11
2023,202301,828650,2023010136034,2430.0,2023008286501,30133,4,1,2430.0,0,2,36,5,1,100,0,0,6,64,1,10,29200,1,11
2023,202301,829136,2023000067073,52974.0,2023008291361,80133,1,1,52974.0,1,2,30,1,1,100,0,0,10,101,1,10,101000,1,11
2023,202301,829136,2023000067073,52974.0,2023008291361,80133,1,2,50382.0,1,1,30,1,1,100,0,0,10,101,1,10,58000,1,11
2023,202301,829298,2023000108322,10206.0,2023008292981,60233,1,1,10206.0,0,2,52,4,1,100,0,0,8,81,1,10,125000,1,11
2023,202301,829298,2023000108322,10206.0,2023008292981,60233,1,2,8910.0,0,2,60,6,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,829460,2023000151879,8748.0,2023008294601,30133,1,1,8748.0,1,2,33,6,1,100,0,0,10,101,1,10,28000,1,11
2023,202301,829784,2023000224021,10530.0,2023008297841,60233,1,2,10206.0,0,1,57,1,1,100,0,0,8,81,1,10,130000,1,11
2023,202301,829946,2023000266190,14256.0,2023008299461,40133,1,1,14256.0,2,1,64,1,8,818,0,0,11,115,1,10,43000,1,11
2023,202301,829946,2023000266190,14256.0,2023008299461,40133,1,2,24624.0,2,2,60,1,1,100,0,0,11,114,1,10,110000,1,11
2023,202301,830108,2023000304002,5994.0,2023008301081,40133,1,2,7614.0,4,2,54,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,830108,2023000304002,5994.0,2023008301081,40133,1,3,7938.0,0,1,27,6,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,830108,2023000304002,5994.0,2023008301081,40133,1,4,6642.0,0,1,21,6,1,100,0,0,6,64,1,10,25000,1,11
2023,202301,830108,2023000304002,5994.0,2023008301081,40133,1,5,9396.0,0,2,21,6,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,830108,2023000304002,5994.0,2023008301081,40133,1,6,9396.0,0,1,32,6,1,100,0,0,6,63,1,10,0,1,11
2023,202301,830108,2023000304002,5994.0,2023008301081,40133,1,7,6642.0,0,2,30,6,1,100,0,0,8,81,1,10,0,1,11
2023,202301,830432,2023000386480,18468.0,2023008304321,60233,1,1,18306.0,2,1,48,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,830432,2023000386480,18468.0,2023008304321,60233,1,2,15714.0,2,2,47,1,1,100,0,0,8,81,1,10,40000,1,11
2023,202301,830594,2023000430826,44226.0,2023008305941,60333,1,1,44226.0,1,1,55,1,1,100,0,0,7,71,1,10,114000,1,11
2023,202301,830594,2023000430826,44226.0,2023008305941,60333,1,3,50706.0,1,2,39,4,1,100,0,0,5,50,1,10,17500,1,11
2023,202301,830918,2023000509567,35802.0,2023008309181,80133,1,1,35964.0,0,1,64,4,1,100,0,0,6,63,1,10,75000,2,20
2023,202301,831080,2023000547339,48762.0,2023008310801,80133,1,1,48924.0,1,1,42,4,1,100,0,0,6,63,1,10,160000,1,11
2023,202301,831242,2023000588856,20250.0,2023008312421,80133,1,1,20412.0,0,2,60,4,1,100,0,0,6,64,1,10,226000,1,11
2023,202301,831404,2023000629970,5346.0,2023008314041,10033,1,1,5346.0,2,1,41,1,1,100,0,0,6,63,1,10,100000,1,11
2023,202301,831566,2023000670155,9720.0,2023008315661,60333,1,1,9720.0,0,1,59,1,1,100,0,0,11,114,1,10,230000,1,11
2023,202301,832214,2023000834847,21060.0,2023008322141,10033,1,1,21060.0,1,2,65,6,1,100,0,0,6,63,1,10,18000,2,20
2023,202301,832214,2023000834847,21060.0,2023008322141,10033,1,2,16848.0,1,2,40,6,1,100,0,0,11,116,1,10,15000,1,11
2023,202301,832538,2023000918725,44874.0,2023008325381,10033,1,1,44712.0,1,1,46,1,1,100,0,0,10,101,1,10,105000,1,11
2023,202301,832538,2023000918725,44874.0,2023008325381,10033,1,2,25110.0,1,2,46,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,832700,2023000957585,17496.0,2023008327001,80133,1,1,17658.0,2,1,40,1,1,100,0,0,8,81,1,10,91000,1,11
2023,202301,832700,2023000957585,17496.0,2023008327001,80133,1,2,13446.0,2,2,37,1,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,833024,2023001038212,3402.0,2023008330241,10033,1,1,3564.0,0,2,49,6,1,100,0,0,6,65,1,10,55000,1,11
2023,202301,833186,2023001080212,13770.0,2023008331861,60333,1,1,13932.0,0,1,41,6,1,100,0,0,11,114,1,10,140000,2,20
2023,202301,833510,2023001157416,5022.0,2023008335101,30133,1,1,5022.0,4,2,42,1,2,200,0,0,11,114,1,10,90000,1,11
2023,202301,833510,2023001157416,5022.0,2023008335101,30133,1,2,5022.0,4,1,42,1,2,200,0,0,10,101,1,10,0,1,11
2023,202301,833672,2023001197743,17496.0,2023008336721,70133,1,2,14580.0,0,1,64,4,1,100,0,0,10,101,1,10,0,1,11
2023,202301,833834,2023001237356,23976.0,2023008338341,10033,1,2,8748.0,1,2,38,1,9,911,2,200,6,65,1,10,56000,1,11
2023,202301,834158,2023001318106,44550.0,2023008341581,30133,1,1,44712.0,1,1,59,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,834158,2023001318106,44550.0,2023008341581,30133,1,3,110970.0,0,2,23,6,1,100,0,0,7,71,1,10,650,1,11
2023,202301,834320,2023001355711,5022.0,2023008343201,80133,1,1,5022.0,0,1,53,1,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,834320,2023001355711,5022.0,2023008343201,80133,1,2,3726.0,0,2,49,1,1,100,0,0,10,101,1,10,67000,1,11
2023,202301,834482,2023001392619,9396.0,2023008344821,60233,1,2,10530.0,0,2,62,6,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,834968,2023010011588,11664.0,2023008349681,150434,4,1,11664.0,0,1,65,4,7,700,4,424,7,71,1,10,33000,1,11
2023,202301,835292,2023010030323,4050.0,2023008352921,110334,4,1,4050.0,0,1,18,6,2,200,0,0,6,63,1,10,1700,1,11
2023,202301,835778,2023010057964,8424.0,2023008357781,220134,4,1,8424.0,0,1,52,6,8,826,4,423,11,114,1,10,50000,1,11
2023,202301,837560,2023010149299,11340.0,2023008375601,210134,4,1,11340.0,0,2,18,6,1,100,0,0,6,65,1,10,0,1,11
2023,202301,838208,2023000005136,9720.0,2023008382081,210334,1,1,9720.0,0,1,62,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,838208,2023000005136,9720.0,2023008382081,210334,1,2,10368.0,0,2,59,1,1,100,0,0,6,61,1,10,35100,1,11
2023,202301,838532,2023000018965,11340.0,2023008385321,10234,1,1,11340.0,0,2,62,4,1,100,0,0,10,101,1,10,136000,1,11
2023,202301,838694,2023000025583,14904.0,2023008386941,30634,1,1,14904.0,0,2,52,6,8,826,3,300,10,101,1,10,163000,1,11
2023,202301,839018,2023000038870,17334.0,2023008390181,100334,1,1,17334.0,2,1,40,1,7,700,4,411,6,63,1,10,110000,1,11
2023,202301,839018,2023000038870,17334.0,2023008390181,100334,1,2,11826.0,2,2,41,1,7,700,4,411,6,61,1,10,68000,1,11
2023,202301,839342,2023000049977,8586.0,2023008393421,110634,1,1,8748.0,1,2,57,1,1,100,0,0,10,101,1,10,44000,1,11
2023,202301,839342,2023000049977,8586.0,2023008393421,110634,1,2,8910.0,1,1,63,1,1,100,0,0,10,101,1,10,122000,1,11
2023,202301,839342,2023000049977,8586.0,2023008393421,110634,1,3,8262.0,0,1,28,6,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,839504,2023000056874,17172.0,2023008395041,50234,1,1,17172.0,2,1,46,1,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,839666,2023000064010,18144.0,2023008396661,100234,1,1,18144.0,0,2,53,6,7,700,4,423,6,61,1,10,49300,1,11
2023,202301,839990,2023000076174,4860.0,2023008399901,100134,1,1,4860.0,2,2,54,1,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,839990,2023000076174,4860.0,2023008399901,100134,1,2,5346.0,2,1,53,1,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,839990,2023000076174,4860.0,2023008399901,100134,1,3,8424.0,0,1,19,6,1,100,0,0,6,63,1,10,5100,1,11
2023,202301,840152,2023000082969,16686.0,2023008401521,200134,1,1,16686.0,0,2,29,6,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,840152,2023000082969,16686.0,2023008401521,200134,1,2,13770.0,0,1,31,6,8,826,3,300,10,101,1,10,45000,1,11
2023,202301,840314,2023000088662,8910.0,2023008403141,50434,1,1,8910.0,0,1,62,1,1,100,0,0,6,63,1,10,36000,1,11
2023,202301,840314,2023000088662,8910.0,2023008403141,50434,1,2,8100.0,0,2,56,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,840638,2023000101636,19926.0,2023008406381,90634,1,1,19926.0,0,1,49,1,6,610,0,0,6,61,1,10,36000,1,11
2023,202301,840638,2023000101636,19926.0,2023008406381,90634,1,2,16686.0,0,2,48,1,6,610,0,0,1,11,1,10,34000,1,11
2023,202301,841772,2023000145291,12960.0,2023008417721,90734,1,1,12960.0,0,1,43,1,1,100,0,0,10,101,1,10,170000,1,11
2023,202301,841772,2023000145291,12960.0,2023008417721,90734,1,2,12150.0,0,2,43,1,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,841934,2023000151559,15714.0,2023008419341,200334,1,1,15552.0,0,1,24,6,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,841934,2023000151559,15714.0,2023008419341,200334,1,2,16686.0,0,2,21,6,8,801,0,0,7,71,1,10,66000,1,11
2023,202301,842258,2023000165029,16038.0,2023008422581,150134,1,1,15876.0,0,1,53,1,1,100,0,0,10,101,1,10,36000,1,11
2023,202301,842258,2023000165029,16038.0,2023008422581,150134,1,2,16200.0,0,2,54,1,1,100,0,0,11,114,1,10,79000,1,11
2023,202301,842420,2023000171642,15390.0,2023008424201,60134,1,1,15390.0,3,1,39,1,1,100,0,0,11,114,1,10,70000,1,11
2023,202301,842420,2023000171642,15390.0,2023008424201,60134,1,2,15714.0,3,2,39,1,8,802,2,200,11,114,1,10,250000,1,11
2023,202301,842582,2023000178090,10206.0,2023008425821,200134,1,2,13284.0,0,1,64,1,2,200,0,0,6,61,1,10,35000,1,11
2023,202301,842744,2023000184765,32076.0,2023008427441,50334,1,1,32076.0,1,2,57,4,7,700,4,426,6,63,1,10,45000,1,11
2023,202301,842744,2023000184765,32076.0,2023008427441,50334,1,3,28188.0,0,1,55,2,7,700,4,426,2,23,1,10,29400,1,11
2023,202301,843230,2023000207302,7452.0,2023008432301,230234,1,1,7452.0,1,2,50,1,1,100,0,0,10,101,1,10,5700,1,11
2023,202301,843230,2023000207302,7452.0,2023008432301,230234,1,2,9072.0,1,1,54,1,1,100,0,0,8,81,1,10,19500,1,11
2023,202301,843230,2023000207302,7452.0,2023008432301,230234,1,3,12312.0,0,1,24,6,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,843554,2023000220202,7452.0,2023008435541,140334,1,1,7452.0,0,1,36,1,1,100,0,0,10,101,1,10,343000,1,11
2023,202301,843554,2023000220202,7452.0,2023008435541,140334,1,2,7614.0,0,2,36,1,1,100,0,0,11,114,1,10,75000,1,11
2023,202301,843716,2023000226813,10692.0,2023008437161,120134,1,1,10692.0,1,2,60,4,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,843716,2023000226813,10692.0,2023008437161,120134,1,2,10530.0,1,1,36,6,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,843716,2023000226813,10692.0,2023008437161,120134,1,3,9720.0,0,2,25,6,1,100,0,0,6,65,1,10,390000,1,11
2023,202301,844040,2023000241248,10206.0,2023008440401,150434,1,1,10206.0,0,2,31,6,1,100,0,0,10,101,1,10,112000,1,11
2023,202301,844040,2023000241248,10206.0,2023008440401,150434,1,2,9882.0,0,1,30,6,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,844202,2023000248114,13770.0,2023008442021,110434,1,1,13770.0,0,1,65,4,1,100,0,0,11,114,1,12,0,1,11
2023,202301,844364,2023000255510,19278.0,2023008443641,210134,1,1,19440.0,0,2,53,6,7,700,2,200,6,63,1,10,32600,1,11
2023,202301,844526,2023000262732,11988.0,2023008445261,90534,1,1,11988.0,0,2,58,6,4,400,0,0,11,114,1,10,209000,1,11
2023,202301,844688,2023000269166,16038.0,2023008446881,210234,1,1,16038.0,0,1,54,4,2,200,0,0,11,114,1,10,260000,1,11
2023,202301,844850,2023000275220,42606.0,2023008448501,120334,1,1,42606.0,2,2,47,1,1,100,0,0,11,114,1,10,30000,1,11
2023,202301,844850,2023000275220,42606.0,2023008448501,120334,1,2,40014.0,2,1,48,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,845012,2023000281453,9720.0,2023008450121,210434,1,1,9882.0,2,2,45,1,1,100,0,0,11,114,1,10,31200,1,11
2023,202301,845012,2023000281453,9720.0,2023008450121,210434,1,2,12474.0,2,1,44,1,1,100,0,0,10,101,1,10,350000,1,11
2023,202301,845174,2023000288047,12312.0,2023008451741,210134,1,2,11340.0,0,1,57,1,7,700,4,424,10,101,1,10,28800,1,11
2023,202301,845660,2023000309076,7128.0,2023008456601,220234,1,1,7128.0,2,2,54,4,1,100,0,0,6,63,1,10,61000,1,11
2023,202301,845660,2023000309076,7128.0,2023008456601,220234,1,2,8910.0,0,1,30,6,1,100,0,0,7,71,1,10,52000,1,11
2023,202301,846470,2023000340901,8586.0,2023008464701,140434,1,1,8586.0,2,1,45,1,6,610,0,0,10,101,1,10,726000,1,11
2023,202301,846632,2023000347529,23004.0,2023008466321,140134,1,1,23004.0,1,2,38,6,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,846632,2023000347529,23004.0,2023008466321,140134,1,2,21060.0,1,1,41,4,1,100,0,0,7,71,1,10,38000,1,11
2023,202301,846956,2023000361902,6804.0,2023008469561,120334,1,1,6804.0,6,1,47,1,1,100,0,0,10,101,1,10,726000,1,11
2023,202301,846956,2023000361902,6804.0,2023008469561,120334,1,2,5508.0,6,2,44,1,1,100,0,0,10,101,1,10,175000,1,11
2023,202301,846956,2023000361902,6804.0,2023008469561,120334,1,3,6966.0,0,2,20,6,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,846956,2023000361902,6804.0,2023008469561,120334,1,4,6966.0,0,2,19,6,1,100,0,0,6,63,1,10,5000,1,11
2023,202301,847280,2023000374396,35640.0,2023008472801,50334,1,1,35640.0,0,1,23,6,7,700,4,460,6,63,1,10,45000,1,11
2023,202301,847442,2023000379892,4374.0,2023008474421,90334,1,1,4212.0,2,1,35,1,6,610,0,0,10,101,1,10,265000,1,11
2023,202301,847442,2023000379892,4374.0,2023008474421,90334,1,2,3888.0,2,2,35,1,6,610,0,0,11,114,1,10,220000,1,11
2023,202301,847604,2023000385775,8910.0,2023008476041,220134,1,1,8910.0,1,1,47,6,2,200,0,0,7,71,1,10,0,1,11
2023,202301,847766,2023000391696,31914.0,2023008477661,190134,1,1,32076.0,2,1,49,1,2,200,0,0,7,71,1,10,100000,1,11
2023,202301,847766,2023000391696,31914.0,2023008477661,190134,1,2,32238.0,2,2,46,1,2,200,0,0,7,71,1,10,100000,1,11
2023,202301,847766,2023000391696,31914.0,2023008477661,190134,1,4,47304.0,0,1,27,6,2,200,0,0,6,63,1,10,30700,1,11
2023,202301,847928,2023000398737,71928.0,2023008479281,80034,1,1,71928.0,0,1,44,1,1,100,0,0,6,65,1,10,110000,1,11
2023,202301,847928,2023000398737,71928.0,2023008479281,80034,1,2,51516.0,0,2,46,1,1,100,0,0,10,101,1,10,140000,1,11
2023,202301,848090,2023000406570,9558.0,2023008480901,50234,1,1,9558.0,1,2,49,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,848090,2023000406570,9558.0,2023008480901,50234,1,2,10530.0,1,1,50,4,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,848576,2023000425963,11340.0,2023008485761,170034,1,1,11340.0,2,1,46,1,1,100,0,0,7,71,1,10,28800,1,11
2023,202301,848576,2023000425963,11340.0,2023008485761,170034,1,2,10692.0,2,2,44,1,1,100,0,0,10,101,1,10,115000,1,11
2023,202301,848738,2023000432365,13932.0,2023008487381,30534,1,1,13932.0,0,1,65,4,8,826,2,200,6,64,1,10,52000,1,13
2023,202301,848738,2023000432365,13932.0,2023008487381,30534,1,3,18468.0,3,2,45,3,8,826,2,200,7,71,1,10,43000,1,11
2023,202301,849386,2023000458896,10854.0,2023008493861,230334,1,1,10854.0,1,1,62,1,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,849386,2023000458896,10854.0,2023008493861,230334,1,2,9558.0,1,2,52,1,1,100,0,0,6,65,1,10,20000,1,11
2023,202301,850034,2023000484677,14094.0,2023008500341,140334,1,1,14256.0,1,2,36,1,1,100,0,0,11,114,1,10,30000,1,11
2023,202301,850034,2023000484677,14094.0,2023008500341,140334,1,2,19926.0,1,1,37,1,2,200,0,0,10,101,1,10,78000,1,11
2023,202301,850520,2023000504320,19440.0,2023008505201,110634,1,1,19278.0,2,1,40,1,1,100,0,0,7,71,1,10,150000,1,11
2023,202301,850520,2023000504320,19440.0,2023008505201,110634,1,2,11826.0,2,2,35,1,4,400,0,0,10,101,1,10,97000,1,11
2023,202301,851006,2023000523495,10368.0,2023008510061,210134,1,1,10530.0,2,1,48,1,8,826,2,200,7,71,1,10,54000,1,11
2023,202301,851006,2023000523495,10368.0,2023008510061,210134,1,2,10206.0,2,2,47,1,8,826,2,200,7,71,1,10,45000,1,11
2023,202301,851168,2023000531098,13122.0,2023008511681,10134,1,3,13122.0,0,2,27,6,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,851330,2023000538569,13284.0,2023008513301,260134,1,2,22842.0,1,1,45,1,6,610,0,0,6,61,1,10,40000,1,11
2023,202301,851492,2023000544578,10044.0,2023008514921,30834,1,2,10854.0,0,1,20,6,1,100,0,0,6,63,1,10,8000,1,11
2023,202301,851978,2023000565036,10692.0,2023008519781,110234,1,1,10692.0,2,1,61,4,1,100,0,0,10,101,1,10,42000,1,11
2023,202301,852140,2023000572109,31104.0,2023008521401,190334,1,1,31104.0,0,2,59,6,7,700,4,413,3,30,1,10,30000,1,11
2023,202301,852140,2023000572109,31104.0,2023008521401,190334,1,2,21060.0,0,1,56,6,7,700,1,100,2,26,1,10,19200,1,11
2023,202301,852302,2023000578837,14418.0,2023008523021,50234,1,1,14418.0,0,2,34,6,1,100,2,200,10,101,1,10,65000,1,11
2023,202301,852464,2023000585005,9234.0,2023008524641,110134,1,1,9234.0,1,1,53,1,1,100,0,0,11,115,1,10,0,1,11
2023,202301,852464,2023000585005,9234.0,2023008524641,110134,1,2,9396.0,1,2,52,1,1,100,0,0,11,114,1,10,0,1,11
2023,202301,852464,2023000585005,9234.0,2023008524641,110134,1,3,14742.0,0,1,23,6,1,100,0,0,7,71,1,10,10000,1,11
2023,202301,852626,2023000590998,7614.0,2023008526261,190134,1,1,7776.0,0,2,46,6,1,100,0,0,11,114,1,10,120000,1,11
2023,202301,852626,2023000590998,7614.0,2023008526261,190134,1,2,8910.0,0,1,46,6,2,200,0,0,6,63,1,10,52000,1,11
2023,202301,852788,2023000597685,16362.0,2023008527881,210134,1,1,16362.0,0,2,54,1,1,100,0,0,6,63,1,10,31500,1,11
2023,202301,852788,2023000597685,16362.0,2023008527881,210134,1,2,10854.0,0,1,56,1,1,100,0,0,6,65,1,10,42800,1,11
2023,202301,852950,2023000604284,16038.0,2023008529501,150134,1,1,16200.0,3,2,38,1,1,100,0,0,11,115,1,10,140000,1,11
2023,202301,852950,2023000604284,16038.0,2023008529501,150134,1,2,19440.0,3,1,38,1,1,100,0,0,11,115,1,10,200000,1,11
2023,202301,852950,2023000604284,16038.0,2023008529501,150134,1,6,27702.0,0,2,22,6,8,826,0,0,7,71,1,10,21900,1,11
2023,202301,853112,2023000610978,65610.0,2023008531121,60434,1,1,65772.0,1,1,38,1,7,700,4,412,1,17,1,10,33800,1,11
2023,202301,853274,2023000616884,12636.0,2023008532741,100334,1,1,12636.0,1,2,62,4,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,853274,2023000616884,12636.0,2023008532741,100334,1,2,20250.0,0,2,26,6,1,100,0,0,6,64,1,10,30000,1,11
2023,202301,853436,2023000622649,11340.0,2023008534361,90534,1,1,11340.0,0,2,43,1,1,100,0,0,8,81,1,10,83000,1,11
2023,202301,853436,2023000622649,11340.0,2023008534361,90534,1,2,9882.0,0,1,49,1,1,100,0,0,4,40,1,10,100000,1,11
2023,202301,853760,2023000637223,7938.0,2023008537601,30434,1,1,7938.0,3,1,38,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,853760,2023000637223,7938.0,2023008537601,30434,1,2,7614.0,3,2,42,1,1,100,0,0,11,114,1,10,175000,1,11
2023,202301,854084,2023000650842,20574.0,2023008540841,110234,1,1,20736.0,0,2,57,3,9,904,4,415,11,114,1,10,80000,1,11
2023,202301,854246,2023000656983,8586.0,2023008542461,120134,1,2,8586.0,0,2,59,1,8,826,1,100,6,65,1,10,50000,1,11
2023,202301,854732,2023000675046,8586.0,2023008547321,260134,1,2,9234.0,0,2,64,1,1,100,0,0,6,63,1,10,53000,1,11
2023,202301,854894,2023000681319,8748.0,2023008548941,230234,1,1,8748.0,1,1,48,1,6,610,0,0,10,101,1,10,100000,1,11
2023,202301,854894,2023000681319,8748.0,2023008548941,230234,1,2,6966.0,1,2,42,1,6,610,0,0,7,71,1,10,200000,1,11
